,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2021-12-18,6046,NL01AA4912,WETRACK2,92.29,77.36,66.93,1.0,1270
27,2021-12-18,1678163,NL001AA4912,WEYE01,99.58,83.33,47.01,0.0,30
20,2021-12-18,1608069,HR38AC8427,WECX01,99.79,85.97,80.94,0.0,71
28,2021-12-18,1678279,HR038AC8427,WEYE01,85.42,73.75,71.38,2.0,30
25,2021-12-18,1612282,HR38AC4399,WECX01,97.99,77.22,53.6,0.0,69
29,2021-12-18,1678510,HR038AC4399,WEYE01,99.93,82.85,61.97,0.0,30
4,2021-12-18,8764,HR55AD2198,WETRACK2,99.24,99.1,98.49,0.0,1226
30,2021-12-18,1677917,HR055AD2198,WEYE01,99.24,91.88,58.83,0.0,30
3,2021-12-18,8259,NL01AA6688,WETRACK2,84.24,77.5,86.89,2.0,1234
31,2021-12-18,1678413,NL001AA6688,WEYE01,81.18,57.43,74.48,2.0,30
21,2021-12-18,1607556,HR38AC5450,WECX01,96.04,88.26,53.3,0.0,71
32,2021-12-18,1682478,HR038AC5450,WEYE01,100.0,91.94,55.49,0.0,28
5,2021-12-18,8775,HR55AD5041,WETRACK2,96.46,95.28,96.52,0.0,1226
33,2021-12-18,1682513,HR055AD5041,WEYE01,99.65,85.49,64.74,0.0,28
23,2021-12-18,1611816,HR38AC7975,WECX01,97.43,79.93,55.38,0.0,69
34,2021-12-18,1682332,HR138AC7975,WEYE01,96.67,84.17,62.41,0.0,28
9,2021-12-18,12826,NL01AC2882,WETRACK2,98.68,91.25,82.45,0.0,1166
35,2021-12-18,1682411,NL001AC2882,WEYE01,98.82,82.85,68.29,0.0,28
10,2021-12-18,5738,NL01AA4762,WETRACK2,94.86,83.61,54.57,1.0,1165
36,2021-12-18,1681968,NL011AA4762,WEYE01,100.0,83.47,50.48,1.0,28
16,2021-12-18,861716,NL01AB1894,WETRACK2,96.18,90.28,94.39,0.0,499
37,2021-12-18,1682062,NL011AB1894,WEYE01,99.31,83.75,60.28,0.0,28
38,2021-12-18,1681662,HR055X2249,WEYE01,90.62,82.92,81.88,1.0,28
22,2021-12-18,1611839,HR38AC9564,WECX01,97.43,84.24,73.29,0.0,69
39,2021-12-18,1682191,HR038AC9564,WEYE01,99.58,85.0,73.15,0.0,28
7,2021-12-18,11774,NL01AB1652,WETRACK2,99.51,96.39,93.86,0.0,1182
40,2021-12-18,1681792,NL001AB1652,WEYE01,91.74,78.75,65.62,1.0,28
17,2021-12-18,887012,HR55Y1278,WETRACK2,99.65,97.71,96.07,0.0,482
41,2021-12-18,1696574,HR055Y1278,TMG,100.0,92.08,79.04,0.0,21
8,2021-12-18,12208,NL01AC2624,GT06N,91.32,91.32,100.0,1.0,1175
42,2021-12-18,1696544,NL010AC2624,TMG,84.65,77.5,80.34,1.0,21
15,2021-12-18,794015,HR55X2602,WETRACK2,99.93,99.44,99.6,0.0,541
43,2021-12-18,1696471,HR055X2602,TMG,91.32,82.01,88.34,1.0,21
12,2021-12-18,12844,NL01AC4180,C100,100.0,89.03,54.11,0.0,901
44,2021-12-18,1696506,NL001AC4180,TMG,90.49,82.08,68.1,1.0,21
1,2021-12-18,7242,HR55Y8651,WETRACK2,100.0,99.1,95.62,0.0,1247
45,2021-12-18,1696606,HR055Y8651,TMG,75.21,71.94,73.45,0.0,21
26,2021-12-18,1613938,HR38AC9561,WECX01,98.82,89.86,86.86,0.0,68
46,2021-12-18,1697202,HR038AC9561,TMG,88.75,76.32,72.03,2.0,20
19,2021-12-18,1520558,NL01AF0483,WECX01,98.75,83.47,79.36,0.0,97
47,2021-12-18,1697119,NL001AF0483,TMG,100.0,83.26,71.34,0.0,20
13,2021-12-18,136609,NL01AD9861,FMB920,99.86,0.0,74.73,0.0,817
48,2021-12-18,1697276,NL001AD9861,TMG,98.12,88.12,74.82,0.0,20
11,2021-12-18,19748,NL01AC4193,WETRACK2,99.31,99.31,100.0,0.0,1066
49,2021-12-18,1697468,NL001AC4193,TMG,100.0,92.78,87.17,0.0,20
6,2021-12-18,8859,NL01AC0798,WETRACK2,94.93,90.49,90.55,0.0,1223
50,2021-12-18,1697499,NL001AC0798,TMG,100.0,88.06,72.23,0.0,20
24,2021-12-18,1611286,HR38AC0788,WECX01,99.38,97.01,78.38,0.0,69
51,2021-12-18,1697533,HR0038AC0788,TMG,100.0,90.62,67.54,0.0,20
2,2021-12-18,7753,NL01AC0284,WETRACK2,99.86,97.15,97.8,0.0,1239
52,2021-12-18,1697575,NL001AC0284,TMG,99.93,87.5,80.56,0.0,20
18,2021-12-18,1025419,NL01AC2881,WETRACK2,98.26,91.32,83.92,0.0,389
53,2021-12-18,1697622,NL001AC2881,TMG,100.0,85.97,65.17,0.0,20
14,2021-12-18,456375,HR55W0408,WETRACK2,94.38,86.94,87.53,0.0,705
54,2021-12-18,1697339,HR055W0408,TMG,74.44,60.14,53.43,2.0,17
