,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
3,2021-12-19,8259,NL01AA6688,WETRACK2,99.58,99.38,87.98,0.0,1235
27,2021-12-19,1678413,NL001AA6688,WEYE01,96.74,87.85,70.65,0.0,31
25,2021-12-19,1612282,HR38AC4399,WECX01,100.0,80.0,54.04,0.0,70
28,2021-12-19,1678510,HR038AC4399,WEYE01,100.0,82.01,62.58,0.0,31
21,2021-12-19,1608069,HR38AC8427,WECX01,99.86,92.43,86.87,0.0,72
29,2021-12-19,1678279,HR038AC8427,WEYE01,78.82,70.49,72.71,2.0,31
0,2021-12-19,6046,NL01AA4912,WETRACK2,97.85,89.03,77.82,0.0,1271
30,2021-12-19,1678163,NL001AA4912,WEYE01,99.1,89.17,54.77,0.0,31
4,2021-12-19,8764,HR55AD2198,WETRACK2,98.06,96.88,94.85,0.0,1227
31,2021-12-19,1677917,HR055AD2198,WEYE01,100.0,87.01,56.65,0.0,31
16,2021-12-19,861716,NL01AB1894,WETRACK2,99.31,98.33,98.17,0.0,500
32,2021-12-19,1682062,NL011AB1894,WEYE01,99.93,88.82,65.54,0.0,29
22,2021-12-19,1611816,HR38AC7975,WECX01,99.65,91.6,59.61,0.0,70
33,2021-12-19,1682332,HR138AC7975,WEYE01,97.64,87.43,74.58,1.0,29
20,2021-12-19,1607556,HR38AC5450,WECX01,99.79,84.65,80.17,0.0,72
34,2021-12-19,1682478,HR038AC5450,WEYE01,99.79,87.85,71.97,0.0,29
5,2021-12-19,8775,HR55AD5041,WETRACK2,91.6,82.5,90.65,0.0,1227
35,2021-12-19,1682513,HR055AD5041,WEYE01,99.86,82.29,59.5,0.0,29
9,2021-12-19,12826,NL01AC2882,WETRACK2,100.0,95.07,84.99,0.0,1167
36,2021-12-19,1682411,NL001AC2882,WEYE01,99.65,89.03,75.68,0.0,29
7,2021-12-19,11774,NL01AB1652,WETRACK2,97.85,90.42,89.71,0.0,1183
37,2021-12-19,1681792,NL001AB1652,WEYE01,83.4,74.65,74.71,1.0,29
10,2021-12-19,5738,NL01AA4762,WETRACK2,96.46,86.32,59.54,0.0,1166
38,2021-12-19,1681968,NL011AA4762,WEYE01,99.86,80.14,55.43,0.0,29
23,2021-12-19,1611839,HR38AC9564,WECX01,99.17,80.56,56.17,0.0,70
39,2021-12-19,1682191,HR038AC9564,WEYE01,98.89,82.15,63.35,0.0,29
40,2021-12-19,1681662,HR055X2249,WEYE01,95.56,73.33,66.4,0.0,29
8,2021-12-19,12208,NL01AC2624,GT06N,99.58,98.96,99.93,0.0,1176
41,2021-12-19,1696544,NL010AC2624,TMG,60.42,55.56,78.93,2.0,22
1,2021-12-19,7242,HR55Y8651,WETRACK2,99.86,98.33,99.38,0.0,1248
42,2021-12-19,1696606,HR055Y8651,TMG,88.12,78.96,90.1,1.0,22
17,2021-12-19,887012,HR55Y1278,WETRACK2,99.93,96.11,85.24,0.0,483
43,2021-12-19,1696574,HR055Y1278,TMG,100.0,90.76,65.64,0.0,22
15,2021-12-19,794015,HR55X2602,WETRACK2,99.79,96.25,98.52,0.0,542
44,2021-12-19,1696471,HR055X2602,TMG,98.89,85.35,77.45,0.0,22
12,2021-12-19,12844,NL01AC4180,C100,100.0,92.36,58.03,0.0,902
45,2021-12-19,1696506,NL001AC4180,TMG,94.93,88.26,70.49,0.0,22
19,2021-12-19,1520558,NL01AF0483,WECX01,98.96,87.99,87.71,0.0,98
46,2021-12-19,1697119,NL001AF0483,TMG,100.0,90.76,72.42,0.0,21
2,2021-12-19,7753,NL01AC0284,WETRACK2,98.75,98.61,99.77,0.0,1240
47,2021-12-19,1697575,NL001AC0284,TMG,100.0,92.36,86.26,0.0,21
6,2021-12-19,8859,NL01AC0798,WETRACK2,72.29,63.33,80.67,0.0,1224
48,2021-12-19,1697499,NL001AC0798,TMG,99.17,87.78,75.06,0.0,21
11,2021-12-19,19748,NL01AC4193,WETRACK2,99.31,99.31,100.0,0.0,1067
49,2021-12-19,1697468,NL001AC4193,TMG,100.0,92.15,85.94,0.0,21
24,2021-12-19,1611286,HR38AC0788,WECX01,99.65,99.24,51.17,0.0,70
50,2021-12-19,1697533,HR0038AC0788,TMG,100.0,92.01,72.06,0.0,21
26,2021-12-19,1613938,HR38AC9561,WECX01,99.17,86.04,86.94,0.0,69
51,2021-12-19,1697202,HR038AC9561,TMG,85.0,78.4,83.09,1.0,21
13,2021-12-19,136609,NL01AD9861,FMB920,99.93,0.0,85.41,0.0,818
52,2021-12-19,1697276,NL001AD9861,TMG,77.29,64.17,86.56,3.0,21
18,2021-12-19,1025419,NL01AC2881,WETRACK2,99.72,99.44,96.49,0.0,390
53,2021-12-19,1697622,NL001AC2881,TMG,100.0,90.9,72.88,0.0,21
14,2021-12-19,456375,HR55W0408,WETRACK2,99.31,98.89,99.57,0.0,706
54,2021-12-19,1697339,HR055W0408,TMG,88.12,78.12,66.14,1.0,18
