,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2021-12-17,6046,NL01AA4912,WETRACK2,98.96,96.04,69.84,0.0,1269
27,2021-12-17,1678163,NL001AA4912,WEYE01,80.28,75.28,56.6,0.0,29
21,2021-12-17,1608069,HR38AC8427,WECX01,98.19,87.5,84.99,0.0,70
28,2021-12-17,1678279,HR038AC8427,WEYE01,88.61,84.79,68.63,0.0,29
3,2021-12-17,8259,NL01AA6688,WETRACK2,97.43,84.72,78.02,0.0,1233
29,2021-12-17,1678413,NL001AA6688,WEYE01,86.88,66.6,72.85,2.0,29
22,2021-12-17,1612282,HR38AC4399,WECX01,96.88,88.12,74.87,0.0,68
30,2021-12-17,1678510,HR038AC4399,WEYE01,99.58,87.99,72.14,0.0,29
4,2021-12-17,8764,HR55AD2198,WETRACK2,99.1,99.1,98.52,0.0,1225
31,2021-12-17,1677917,HR055AD2198,WEYE01,100.0,92.08,56.54,0.0,29
23,2021-12-17,1611816,HR38AC7975,WECX01,99.79,89.65,81.47,0.0,68
32,2021-12-17,1682332,HR138AC7975,WEYE01,97.08,87.71,80.62,0.0,27
5,2021-12-17,8775,HR55AD5041,WETRACK2,100.0,100.0,100.0,0.0,1225
33,2021-12-17,1682513,HR055AD5041,WEYE01,100.0,92.08,71.15,0.0,27
10,2021-12-17,5738,NL01AA4762,WETRACK2,91.32,83.12,79.82,0.0,1164
34,2021-12-17,1681968,NL011AA4762,WEYE01,100.0,89.51,60.09,0.0,27
16,2021-12-17,861716,NL01AB1894,WETRACK2,99.86,98.89,98.14,0.0,498
35,2021-12-17,1682062,NL011AB1894,WEYE01,97.08,87.36,60.49,0.0,27
20,2021-12-17,1607556,HR38AC5450,WECX01,96.25,84.86,82.78,0.0,70
36,2021-12-17,1682478,HR038AC5450,WEYE01,100.0,87.85,67.18,0.0,27
7,2021-12-17,11774,NL01AB1652,WETRACK2,99.93,99.65,98.51,0.0,1181
37,2021-12-17,1681792,NL001AB1652,WEYE01,92.85,80.83,77.36,0.0,27
38,2021-12-17,1681662,HR055X2249,WEYE01,97.22,80.83,65.54,0.0,27
9,2021-12-17,12826,NL01AC2882,WETRACK2,99.72,97.85,96.01,0.0,1165
39,2021-12-17,1682411,NL001AC2882,WEYE01,86.53,69.03,72.32,1.0,27
24,2021-12-17,1611839,HR38AC9564,WECX01,98.68,90.76,96.22,0.0,68
40,2021-12-17,1682191,HR038AC9564,WEYE01,99.65,91.25,85.36,0.0,27
8,2021-12-17,12208,NL01AC2624,GT06N,98.75,98.75,100.0,0.0,1174
41,2021-12-17,1696544,NL010AC2624,TMG,93.12,85.97,83.18,0.0,20
12,2021-12-17,12844,NL01AC4180,C100,100.0,82.71,42.59,0.0,900
42,2021-12-17,1696506,NL001AC4180,TMG,97.15,84.31,60.32,0.0,20
15,2021-12-17,794015,HR55X2602,WETRACK2,98.12,84.86,98.93,0.0,540
43,2021-12-17,1696471,HR055X2602,TMG,98.47,78.54,67.28,0.0,20
17,2021-12-17,887012,HR55Y1278,WETRACK2,98.33,97.08,82.72,0.0,481
44,2021-12-17,1696574,HR055Y1278,TMG,100.0,90.9,66.72,0.0,20
1,2021-12-17,7242,HR55Y8651,WETRACK2,93.82,92.01,97.48,0.0,1246
45,2021-12-17,1696606,HR055Y8651,TMG,73.68,62.99,77.12,1.0,20
2,2021-12-17,7753,NL01AC0284,WETRACK2,98.75,97.85,95.39,0.0,1238
46,2021-12-17,1697575,NL001AC0284,TMG,100.0,90.42,77.73,0.0,19
11,2021-12-17,19748,NL01AC4193,WETRACK2,99.79,99.79,100.0,0.0,1065
47,2021-12-17,1697468,NL001AC4193,TMG,100.0,92.43,83.76,0.0,19
13,2021-12-17,136609,NL01AD9861,FMB920,99.93,0.0,80.2,0.0,816
48,2021-12-17,1697276,NL001AD9861,TMG,76.53,68.75,98.34,1.0,19
25,2021-12-17,1611286,HR38AC0788,WECX01,99.17,91.6,53.72,0.0,68
49,2021-12-17,1697533,HR0038AC0788,TMG,100.0,88.12,65.37,0.0,19
26,2021-12-17,1613938,HR38AC9561,WECX01,99.79,85.42,82.13,0.0,67
50,2021-12-17,1697202,HR038AC9561,TMG,95.21,82.36,68.78,0.0,19
18,2021-12-17,1025419,NL01AC2881,WETRACK2,98.68,92.43,90.69,0.0,388
51,2021-12-17,1697622,NL001AC2881,TMG,99.58,85.49,58.6,0.0,19
19,2021-12-17,1520558,NL01AF0483,WECX01,96.25,80.76,79.78,0.0,96
52,2021-12-17,1697119,NL001AF0483,TMG,100.0,86.18,72.82,0.0,19
6,2021-12-17,8859,NL01AC0798,WETRACK2,99.79,95.83,93.18,0.0,1222
53,2021-12-17,1697499,NL001AC0798,TMG,100.0,87.92,80.12,0.0,19
14,2021-12-17,456375,HR55W0408,WETRACK2,99.86,97.57,91.21,0.0,704
54,2021-12-17,1697339,HR055W0408,TMG,71.11,56.46,62.27,3.0,16
