,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
20,2021-12-05,1608069,HR38AC8427,WECX01,99.24,89.24,83.16,0.0,58
27,2021-12-05,1678279,HR038AC8427,WEYE01,81.81,74.03,74.78,2.0,17
25,2021-12-05,1612282,HR38AC4399,WECX01,100.0,94.24,88.79,0.0,56
28,2021-12-05,1678510,HR038AC4399,WEYE01,99.58,90.21,94.75,0.0,17
5,2021-12-05,8764,HR55AD2198,WETRACK2,87.15,86.94,89.04,0.0,1213
29,2021-12-05,1677917,HR055AD2198,WEYE01,100.0,92.01,62.27,0.0,17
3,2021-12-05,8259,NL01AA6688,WETRACK2,99.93,99.38,92.31,0.0,1221
30,2021-12-05,1678413,NL001AA6688,WEYE01,95.07,86.11,83.95,0.0,17
0,2021-12-05,6046,NL01AA4912,WETRACK2,98.89,98.89,99.9,0.0,1257
31,2021-12-05,1678163,NL001AA4912,WEYE01,95.69,87.15,68.72,0.0,17
9,2021-12-05,12826,NL01AC2882,WETRACK2,98.61,90.9,83.26,0.0,1153
32,2021-12-05,1682411,NL001AC2882,WEYE01,98.61,84.38,68.83,0.0,15
33,2021-12-05,1681662,HR055X2249,WEYE01,99.03,82.78,64.81,0.0,15
4,2021-12-05,8775,HR55AD5041,WETRACK2,99.72,99.72,100.0,0.0,1213
34,2021-12-05,1682513,HR055AD5041,WEYE01,100.0,89.86,63.96,0.0,15
21,2021-12-05,1607556,HR38AC5450,WECX01,96.81,87.22,76.46,0.0,58
35,2021-12-05,1682478,HR038AC5450,WEYE01,99.65,86.88,64.78,0.0,15
24,2021-12-05,1611816,HR38AC7975,WECX01,99.93,87.99,95.88,0.0,56
36,2021-12-05,1682332,HR138AC7975,WEYE01,60.76,49.1,96.35,3.0,15
16,2021-12-05,861716,NL01AB1894,WETRACK2,85.07,78.12,89.84,0.0,486
37,2021-12-05,1682062,NL011AB1894,WEYE01,96.32,81.81,57.45,0.0,15
7,2021-12-05,11774,NL01AB1652,WETRACK2,98.68,98.68,99.95,0.0,1169
38,2021-12-05,1681792,NL001AB1652,WEYE01,94.44,87.43,85.56,0.0,15
10,2021-12-05,5738,NL01AA4762,WETRACK2,97.78,81.46,61.83,0.0,1152
39,2021-12-05,1681968,NL011AA4762,WEYE01,99.65,84.79,50.4,0.0,15
23,2021-12-05,1611839,HR38AC9564,WECX01,95.0,72.29,59.24,0.0,56
40,2021-12-05,1682191,HR038AC9564,WEYE01,100.0,85.83,60.81,0.0,15
1,2021-12-05,7242,HR55Y8651,WETRACK2,99.58,99.03,97.86,0.0,1234
41,2021-12-05,1696606,HR055Y8651,TMG,96.39,87.36,74.81,0.0,8
8,2021-12-05,12208,NL01AC2624,GT06N,99.58,92.71,93.68,0.0,1162
42,2021-12-05,1696544,NL010AC2624,TMG,64.72,52.29,70.57,2.0,8
15,2021-12-05,794015,HR55X2602,WETRACK2,69.51,66.18,98.93,1.0,528
43,2021-12-05,1696471,HR055X2602,TMG,88.89,77.22,84.65,1.0,8
17,2021-12-05,887012,HR55Y1278,WETRACK2,99.1,92.78,85.44,0.0,469
44,2021-12-05,1696574,HR055Y1278,TMG,100.0,88.47,66.26,0.0,8
12,2021-12-05,12844,NL01AC4180,C100,99.72,74.31,51.95,1.0,888
45,2021-12-05,1696506,NL001AC4180,TMG,93.33,82.78,81.51,1.0,8
11,2021-12-05,19748,NL01AC4193,WETRACK2,99.03,85.69,98.1,0.0,1053
46,2021-12-05,1697468,NL001AC4193,TMG,100.0,84.17,72.52,0.0,7
22,2021-12-05,1611286,HR38AC0788,WECX01,99.93,99.79,66.43,0.0,56
47,2021-12-05,1697533,HR0038AC0788,TMG,100.0,92.5,64.81,0.0,7
19,2021-12-05,1520558,NL01AF0483,WECX01,98.54,82.85,77.06,0.0,84
48,2021-12-05,1697119,NL001AF0483,TMG,100.0,83.96,62.94,0.0,7
6,2021-12-05,8859,NL01AC0798,WETRACK2,99.58,98.06,96.05,0.0,1210
49,2021-12-05,1697499,NL001AC0798,TMG,100.0,87.36,68.89,0.0,7
2,2021-12-05,7753,NL01AC0284,WETRACK2,0.0,0.0,0.0,0.0,1226
50,2021-12-05,1697575,NL001AC0284,TMG,0.0,0.0,0.0,0.0,7
26,2021-12-05,1613938,HR38AC9561,WECX01,93.4,68.26,76.03,0.0,55
51,2021-12-05,1697202,HR038AC9561,TMG,65.56,50.76,66.7,3.0,7
18,2021-12-05,1025419,NL01AC2881,WETRACK2,99.58,93.12,90.54,0.0,376
52,2021-12-05,1697622,NL001AC2881,TMG,100.0,89.17,73.09,0.0,7
13,2021-12-05,136609,NL01AD9861,FMB920,100.0,0.0,69.18,0.0,804
53,2021-12-05,1697276,NL001AD9861,TMG,96.25,82.5,71.03,0.0,7
14,2021-12-05,456375,HR55W0408,WETRACK2,98.26,92.5,88.26,0.0,692
54,2021-12-05,1697339,HR055W0408,TMG,53.19,40.9,58.57,2.0,4
