,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
20,2022-01-28,1608069,HR38AC8427,WECX01,0.0,0.0,0.0,0.0,112
27,2022-01-28,1678279,HR038AC8427,WEYE01,0.0,0.0,0.0,2.0,71
3,2022-01-28,8259,NL01AA6688,WETRACK2,0.0,0.0,0.0,0.0,1275
28,2022-01-28,1678413,NL001AA6688,WEYE01,0.0,0.0,0.0,2.0,71
0,2022-01-28,6046,NL01AA4912,WETRACK2,0.0,0.0,0.0,0.0,1311
29,2022-01-28,1678163,NL001AA4912,WEYE01,0.0,0.0,0.0,0.0,71
24,2022-01-28,1612282,HR38AC4399,WECX01,0.0,0.0,0.0,0.0,110
30,2022-01-28,1678510,HR038AC4399,WEYE01,0.0,0.0,0.0,0.0,71
4,2022-01-28,8764,HR55AD2198,WETRACK2,0.0,0.0,0.0,0.0,1267
31,2022-01-28,1677917,HR055AD2198,WEYE01,0.0,0.0,0.0,0.0,71
10,2022-01-28,5738,NL01AA4762,WETRACK2,0.0,0.0,0.0,0.0,1206
32,2022-01-28,1681968,NL011AA4762,WEYE01,0.0,0.0,0.0,0.0,69
23,2022-01-28,1611816,HR38AC7975,WECX01,0.0,0.0,0.0,1.0,110
33,2022-01-28,1682332,HR138AC7975,WEYE01,0.0,0.0,0.0,2.0,69
34,2022-01-28,1681662,HR055X2249,WEYE01,0.0,0.0,0.0,2.0,69
16,2022-01-28,861716,NL01AB1894,WETRACK2,0.0,0.0,0.0,0.0,540
35,2022-01-28,1682062,NL011AB1894,WEYE01,0.0,0.0,0.0,0.0,69
5,2022-01-28,8775,HR55AD5041,WETRACK2,0.0,0.0,0.0,0.0,1267
36,2022-01-28,1682513,HR055AD5041,WEYE01,0.28,0.0,39.5,0.0,69
22,2022-01-28,1611839,HR38AC9564,WECX01,0.0,0.0,0.0,0.0,110
37,2022-01-28,1682191,HR038AC9564,WEYE01,0.0,0.0,0.0,0.0,69
7,2022-01-28,11774,NL01AB1652,WETRACK2,0.0,0.0,0.0,0.0,1223
38,2022-01-28,1681792,NL001AB1652,WEYE01,0.0,0.0,0.0,2.0,69
21,2022-01-28,1607556,HR38AC5450,WECX01,0.0,0.0,0.0,0.0,112
39,2022-01-28,1682478,HR038AC5450,WEYE01,0.0,0.0,0.0,0.0,69
9,2022-01-28,12826,NL01AC2882,WETRACK2,0.0,0.0,0.0,0.0,1207
40,2022-01-28,1682411,NL001AC2882,WEYE01,0.0,0.0,0.0,1.0,69
1,2022-01-28,7242,HR55Y8651,WETRACK2,0.0,0.0,0.0,0.0,1288
41,2022-01-28,1696606,HR055Y8651,TMG,0.0,0.0,0.0,0.0,62
8,2022-01-28,12208,NL01AC2624,GT06N,0.0,0.0,0.0,0.0,1216
42,2022-01-28,1696544,NL010AC2624,TMG,0.0,0.0,0.0,2.0,62
12,2022-01-28,12844,NL01AC4180,C100,0.0,0.0,0.0,0.0,942
43,2022-01-28,1696506,NL001AC4180,TMG,0.0,0.0,0.0,0.0,62
15,2022-01-28,794015,HR55X2602,WETRACK2,0.0,0.0,0.0,0.0,582
44,2022-01-28,1696471,HR055X2602,TMG,0.0,0.0,0.0,0.0,62
17,2022-01-28,887012,HR55Y1278,WETRACK2,0.0,0.0,0.0,0.0,523
45,2022-01-28,1696574,HR055Y1278,TMG,0.0,0.0,0.0,0.0,62
13,2022-01-28,136609,NL01AD9861,FMB920,0.0,0.0,0.0,0.0,858
46,2022-01-28,1697276,NL001AD9861,TMG,0.0,0.0,0.0,1.0,61
18,2022-01-28,1025419,NL01AC2881,WETRACK2,0.0,0.0,0.0,0.0,430
47,2022-01-28,1697622,NL001AC2881,TMG,0.0,0.0,0.0,0.0,61
2,2022-01-28,7753,NL01AC0284,WETRACK2,0.0,0.0,0.0,1.0,1280
48,2022-01-28,1697575,NL001AC0284,TMG,0.0,0.0,0.0,0.0,61
26,2022-01-28,1613938,HR38AC9561,WECX01,0.0,0.0,0.0,1.0,109
49,2022-01-28,1697202,HR038AC9561,TMG,0.0,0.0,0.0,2.0,61
19,2022-01-28,1520558,NL01AF0483,WECX01,0.0,0.0,0.0,0.0,138
50,2022-01-28,1697119,NL001AF0483,TMG,0.0,0.0,0.0,0.0,61
6,2022-01-28,8859,NL01AC0798,WETRACK2,0.0,0.0,0.0,0.0,1264
51,2022-01-28,1697499,NL001AC0798,TMG,0.0,0.0,0.0,0.0,61
25,2022-01-28,1611286,HR38AC0788,WECX01,0.0,0.0,0.0,0.0,110
52,2022-01-28,1697533,HR0038AC0788,TMG,0.0,0.0,0.0,0.0,61
11,2022-01-28,19748,NL01AC4193,WETRACK2,0.0,0.0,0.0,0.0,1107
53,2022-01-28,1697468,NL001AC4193,TMG,0.0,0.0,0.0,0.0,61
14,2022-01-28,456375,HR55W0408,WETRACK2,0.0,0.0,0.0,0.0,746
54,2022-01-28,1697339,HR055W0408,TMG,0.0,0.0,0.0,1.0,58
