,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2022-03-04,13445,NL01AC4181,WETRACK2,82.29,74.86,92.01,0,1235
1,2022-03-04,17335,NL01AB0371,WETRACK2,82.78,82.78,97.29,0,1163
2,2022-03-04,887012,HR55Y1278,WETRACK2,0.0,0.0,0.0,0,558
3,2022-03-04,12051,NL01AC2617,WECX01,99.1,85.97,93.82,0,136
