,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
20,2021-12-01,1608069,HR38AC8427,WECX01,82.08,74.38,75.5,0.0,54
27,2021-12-01,1678279,HR038AC8427,WEYE01,72.5,57.36,57.84,1.0,13
0,2021-12-01,6046,NL01AA4912,WETRACK2,93.33,93.26,99.57,0.0,1253
28,2021-12-01,1678163,NL001AA4912,WEYE01,98.61,90.9,70.7,0.0,13
3,2021-12-01,8259,NL01AA6688,WETRACK2,96.74,85.76,75.35,0.0,1217
29,2021-12-01,1678413,NL001AA6688,WEYE01,90.14,73.75,75.31,0.0,13
5,2021-12-01,8764,HR55AD2198,WETRACK2,98.47,98.47,89.98,0.0,1209
30,2021-12-01,1677917,HR055AD2198,WEYE01,100.0,92.5,60.73,0.0,13
25,2021-12-01,1612282,HR38AC4399,WECX01,99.58,89.93,91.7,0.0,52
31,2021-12-01,1678510,HR038AC4399,WEYE01,100.0,91.11,75.38,0.0,13
22,2021-12-01,1611816,HR38AC7975,WECX01,97.01,85.07,95.64,0.0,52
32,2021-12-01,1682332,HR138AC7975,WEYE01,55.62,49.31,90.94,2.0,11
4,2021-12-01,8775,HR55AD5041,WETRACK2,98.75,98.75,99.93,0.0,1209
33,2021-12-01,1682513,HR055AD5041,WEYE01,100.0,90.9,68.44,0.0,11
24,2021-12-01,1611839,HR38AC9564,WECX01,95.49,68.89,53.62,1.0,52
34,2021-12-01,1682191,HR038AC9564,WEYE01,98.61,80.0,57.07,0.0,11
10,2021-12-01,5738,NL01AA4762,WETRACK2,99.44,86.04,73.13,0.0,1148
35,2021-12-01,1681968,NL011AA4762,WEYE01,100.0,86.67,60.62,0.0,11
7,2021-12-01,11774,NL01AB1652,WETRACK2,99.65,99.65,100.0,0.0,1165
36,2021-12-01,1681792,NL001AB1652,WEYE01,92.99,85.56,80.42,1.0,11
21,2021-12-01,1607556,HR38AC5450,WECX01,99.24,84.93,80.54,0.0,54
37,2021-12-01,1682478,HR038AC5450,WEYE01,100.0,86.81,71.65,0.0,11
38,2021-12-01,1681662,HR055X2249,WEYE01,91.6,85.14,61.89,1.0,11
16,2021-12-01,861716,NL01AB1894,WETRACK2,99.79,99.31,99.2,0.0,482
39,2021-12-01,1682062,NL011AB1894,WEYE01,95.49,85.21,74.92,0.0,11
9,2021-12-01,12826,NL01AC2882,WETRACK2,97.43,92.99,93.86,0.0,1149
40,2021-12-01,1682411,NL001AC2882,WEYE01,89.44,73.33,70.6,1.0,11
15,2021-12-01,794015,HR55X2602,WETRACK2,99.03,99.03,99.9,0.0,524
41,2021-12-01,1696471,HR055X2602,TMG,72.43,64.24,80.32,3.0,4
12,2021-12-01,12844,NL01AC4180,C100,99.1,28.89,60.15,0.0,884
42,2021-12-01,1696506,NL001AC4180,TMG,86.32,79.86,75.64,1.0,4
1,2021-12-01,7242,HR55Y8651,WETRACK2,99.86,99.58,98.15,0.0,1230
43,2021-12-01,1696606,HR055Y8651,TMG,96.39,89.51,71.5,0.0,4
17,2021-12-01,887012,HR55Y1278,WETRACK2,95.83,86.53,84.63,1.0,465
44,2021-12-01,1696574,HR055Y1278,TMG,99.58,82.08,65.79,1.0,4
8,2021-12-01,12208,NL01AC2624,GT06N,100.0,95.49,94.67,0.0,1158
45,2021-12-01,1696544,NL010AC2624,TMG,97.36,84.86,72.72,0.0,4
6,2021-12-01,8859,NL01AC0798,WETRACK2,99.51,95.0,95.76,0.0,1206
46,2021-12-01,1697499,NL001AC0798,TMG,100.0,86.88,75.52,0.0,3
11,2021-12-01,19748,NL01AC4193,WETRACK2,100.0,92.29,98.92,0.0,1049
47,2021-12-01,1697468,NL001AC4193,TMG,100.0,83.75,75.62,0.0,3
13,2021-12-01,136609,NL01AD9861,FMB920,100.0,0.0,67.03,0.0,800
48,2021-12-01,1697276,NL001AD9861,TMG,76.18,68.96,74.99,2.0,3
26,2021-12-01,1613938,HR38AC9561,WECX01,100.0,79.51,86.98,0.0,51
49,2021-12-01,1697202,HR038AC9561,TMG,88.54,73.54,72.74,1.0,3
18,2021-12-01,1025419,NL01AC2881,WETRACK2,99.38,98.54,92.02,0.0,372
50,2021-12-01,1697622,NL001AC2881,TMG,100.0,90.35,71.8,0.0,3
23,2021-12-01,1611286,HR38AC0788,WECX01,99.93,98.12,54.87,0.0,52
51,2021-12-01,1697533,HR0038AC0788,TMG,100.0,91.94,78.11,0.0,3
2,2021-12-01,7753,NL01AC0284,WETRACK2,100.0,100.0,53.65,0.0,1222
52,2021-12-01,1697575,NL001AC0284,TMG,100.0,91.04,81.45,0.0,3
19,2021-12-01,1520558,NL01AF0483,WECX01,99.93,92.22,89.56,0.0,80
53,2021-12-01,1697119,NL001AF0483,TMG,100.0,90.9,70.24,0.0,3
14,2021-12-01,456375,HR55W0408,WETRACK2,99.44,99.44,100.0,0.0,688
54,2021-12-01,1697339,HR055W0408,TMG,76.46,69.51,69.25,1.0,0
