,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2021-12-03,6046,NL01AA4912,WETRACK2,92.99,92.92,99.03,0.0,1255
27,2021-12-03,1678163,NL001AA4912,WEYE01,97.85,89.93,67.42,0.0,15
21,2021-12-03,1608069,HR38AC8427,WECX01,99.44,90.42,83.29,0.0,56
28,2021-12-03,1678279,HR038AC8427,WEYE01,60.83,53.54,69.21,1.0,15
25,2021-12-03,1612282,HR38AC4399,WECX01,98.82,83.89,73.94,0.0,54
29,2021-12-03,1678510,HR038AC4399,WEYE01,100.0,87.64,79.31,0.0,15
3,2021-12-03,8259,NL01AA6688,WETRACK2,97.99,87.64,87.83,0.0,1219
30,2021-12-03,1678413,NL001AA6688,WEYE01,87.78,83.89,65.05,0.0,15
4,2021-12-03,8764,HR55AD2198,WETRACK2,91.04,90.83,86.9,1.0,1211
31,2021-12-03,1677917,HR055AD2198,WEYE01,100.0,92.15,60.72,0.0,15
20,2021-12-03,1607556,HR38AC5450,WECX01,96.81,85.14,85.48,0.0,56
32,2021-12-03,1682478,HR038AC5450,WEYE01,100.0,91.53,64.96,0.0,13
7,2021-12-03,11774,NL01AB1652,WETRACK2,99.03,99.03,99.97,0.0,1167
33,2021-12-03,1681792,NL001AB1652,WEYE01,80.42,76.67,85.52,1.0,13
24,2021-12-03,1611839,HR38AC9564,WECX01,99.86,93.75,90.13,0.0,54
34,2021-12-03,1682191,HR038AC9564,WEYE01,100.0,93.06,67.81,0.0,13
35,2021-12-03,1681662,HR055X2249,WEYE01,97.01,83.47,66.14,0.0,13
5,2021-12-03,8775,HR55AD5041,WETRACK2,99.38,99.38,99.93,0.0,1211
36,2021-12-03,1682513,HR055AD5041,WEYE01,100.0,92.43,68.2,0.0,13
22,2021-12-03,1611816,HR38AC7975,WECX01,98.26,84.38,95.72,0.0,54
37,2021-12-03,1682332,HR138AC7975,WEYE01,69.86,53.96,92.38,2.0,13
10,2021-12-03,5738,NL01AA4762,WETRACK2,98.96,98.4,95.94,0.0,1150
38,2021-12-03,1681968,NL011AA4762,WEYE01,100.07,92.92,72.47,0.0,13
9,2021-12-03,12826,NL01AC2882,WETRACK2,99.51,93.47,84.88,0.0,1151
39,2021-12-03,1682411,NL001AC2882,WEYE01,98.54,88.68,68.9,0.0,13
16,2021-12-03,861716,NL01AB1894,WETRACK2,91.04,85.28,92.02,0.0,484
40,2021-12-03,1682062,NL011AB1894,WEYE01,97.5,82.08,69.8,0.0,13
1,2021-12-03,7242,HR55Y8651,WETRACK2,99.93,99.65,98.07,0.0,1232
41,2021-12-03,1696606,HR055Y8651,TMG,94.17,84.79,87.7,0.0,6
8,2021-12-03,12208,NL01AC2624,GT06N,99.93,98.06,99.63,0.0,1160
42,2021-12-03,1696544,NL010AC2624,TMG,85.69,75.9,76.95,1.0,6
17,2021-12-03,887012,HR55Y1278,WETRACK2,99.86,97.64,96.79,0.0,467
43,2021-12-03,1696574,HR055Y1278,TMG,100.0,92.43,80.1,0.0,6
15,2021-12-03,794015,HR55X2602,WETRACK2,99.51,89.65,99.12,0.0,526
44,2021-12-03,1696471,HR055X2602,TMG,92.08,74.38,75.3,0.0,6
12,2021-12-03,12844,NL01AC4180,C100,95.69,38.26,48.84,0.0,886
45,2021-12-03,1696506,NL001AC4180,TMG,99.1,89.86,67.7,0.0,6
2,2021-12-03,7753,NL01AC0284,WETRACK2,81.32,81.39,51.41,1.0,1224
46,2021-12-03,1697575,NL001AC0284,TMG,59.72,53.26,81.25,1.0,5
19,2021-12-03,1520558,NL01AF0483,WECX01,97.92,82.71,78.92,1.0,82
47,2021-12-03,1697119,NL001AF0483,TMG,100.0,83.12,71.77,0.0,5
26,2021-12-03,1613938,HR38AC9561,WECX01,99.86,94.31,88.93,0.0,53
48,2021-12-03,1697202,HR038AC9561,TMG,95.97,88.61,77.35,0.0,5
6,2021-12-03,8859,NL01AC0798,WETRACK2,99.31,94.03,90.49,0.0,1208
49,2021-12-03,1697499,NL001AC0798,TMG,100.0,86.04,76.17,0.0,5
11,2021-12-03,19748,NL01AC4193,WETRACK2,100.0,98.54,96.91,0.0,1051
50,2021-12-03,1697468,NL001AC4193,TMG,100.0,92.99,75.07,0.0,5
18,2021-12-03,1025419,NL01AC2881,WETRACK2,98.12,88.54,87.85,0.0,374
51,2021-12-03,1697622,NL001AC2881,TMG,99.93,84.03,65.29,0.0,5
13,2021-12-03,136609,NL01AD9861,FMB920,100.0,0.0,71.36,0.0,802
52,2021-12-03,1697276,NL001AD9861,TMG,81.74,75.0,75.79,2.0,5
23,2021-12-03,1611286,HR38AC0788,WECX01,96.18,79.65,44.5,1.0,54
53,2021-12-03,1697533,HR0038AC0788,TMG,99.65,85.62,53.26,0.0,5
14,2021-12-03,456375,HR55W0408,WETRACK2,99.86,99.44,99.9,0.0,690
54,2021-12-03,1697339,HR055W0408,TMG,97.71,90.14,72.68,0.0,2
