,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
20,2022-01-23,1608069,HR38AC8427,WECX01,83.61,0.0,97.64,0.0,107
27,2022-01-23,1678279,HR038AC8427,WEYE01,26.11,0.0,73.36,1.0,66
24,2022-01-23,1612282,HR38AC4399,WECX01,91.04,0.0,75.96,0.0,105
28,2022-01-23,1678510,HR038AC4399,WEYE01,79.1,0.0,69.21,0.0,66
0,2022-01-23,6046,NL01AA4912,WETRACK2,67.29,0.0,0.0,1.0,1306
29,2022-01-23,1678163,NL001AA4912,WEYE01,80.76,0.0,68.09,0.0,66
4,2022-01-23,8764,HR55AD2198,WETRACK2,58.33,0.0,0.0,0.0,1262
30,2022-01-23,1677917,HR055AD2198,WEYE01,75.69,0.0,57.46,0.0,66
3,2022-01-23,8259,NL01AA6688,WETRACK2,57.71,0.0,0.0,1.0,1270
31,2022-01-23,1678413,NL001AA6688,WEYE01,16.11,0.0,75.12,2.0,66
22,2022-01-23,1611839,HR38AC9564,WECX01,73.82,0.0,82.49,1.0,105
32,2022-01-23,1682191,HR038AC9564,WEYE01,81.88,0.0,77.18,2.0,64
5,2022-01-23,8775,HR55AD5041,WETRACK2,7.92,0.0,0.0,0.0,1262
33,2022-01-23,1682513,HR055AD5041,WEYE01,76.18,0.0,63.1,1.0,64
7,2022-01-23,11774,NL01AB1652,WETRACK2,28.19,0.0,0.0,0.0,1218
34,2022-01-23,1681792,NL001AB1652,WEYE01,60.35,0.0,83.26,1.0,64
21,2022-01-23,1607556,HR38AC5450,WECX01,85.56,0.0,76.19,0.0,107
35,2022-01-23,1682478,HR038AC5450,WEYE01,82.57,0.0,74.76,0.0,64
16,2022-01-23,861716,NL01AB1894,WETRACK2,2.64,0.0,0.0,1.0,535
36,2022-01-23,1682062,NL011AB1894,WEYE01,86.6,0.0,38.63,2.0,64
37,2022-01-23,1681662,HR055X2249,WEYE01,58.61,0.0,74.82,2.0,64
9,2022-01-23,12826,NL01AC2882,WETRACK2,59.31,0.0,0.0,0.0,1202
38,2022-01-23,1682411,NL001AC2882,WEYE01,85.83,0.0,74.07,1.0,64
10,2022-01-23,5738,NL01AA4762,WETRACK2,9.86,0.0,0.0,2.0,1201
39,2022-01-23,1681968,NL011AA4762,WEYE01,92.57,0.0,57.06,1.0,64
25,2022-01-23,1611816,HR38AC7975,WECX01,79.93,0.0,71.01,0.0,105
40,2022-01-23,1682332,HR138AC7975,WEYE01,72.71,0.0,69.65,2.0,64
8,2022-01-23,12208,NL01AC2624,GT06N,77.15,0.0,0.0,0.0,1211
41,2022-01-23,1696544,NL010AC2624,TMG,87.92,0.0,71.82,0.0,57
17,2022-01-23,887012,HR55Y1278,WETRACK2,28.26,0.0,0.0,0.0,518
42,2022-01-23,1696574,HR055Y1278,TMG,85.76,0.0,74.62,0.0,57
15,2022-01-23,794015,HR55X2602,WETRACK2,0.0,0.0,0.0,0.0,577
43,2022-01-23,1696471,HR055X2602,TMG,0.0,0.0,0.0,0.0,57
12,2022-01-23,12844,NL01AC4180,C100,99.93,0.0,44.23,0.0,937
44,2022-01-23,1696506,NL001AC4180,TMG,89.65,0.0,83.61,0.0,57
1,2022-01-23,7242,HR55Y8651,WETRACK2,23.75,0.0,0.0,0.0,1283
45,2022-01-23,1696606,HR055Y8651,TMG,0.0,0.0,0.0,0.0,57
11,2022-01-23,19748,NL01AC4193,WETRACK2,0.62,0.0,0.0,0.0,1102
46,2022-01-23,1697468,NL001AC4193,TMG,93.47,0.0,83.75,0.0,56
2,2022-01-23,7753,NL01AC0284,WETRACK2,83.61,0.0,0.0,0.0,1275
47,2022-01-23,1697575,NL001AC0284,TMG,73.33,0.0,76.0,0.0,56
18,2022-01-23,1025419,NL01AC2881,WETRACK2,0.56,0.0,0.0,0.0,425
48,2022-01-23,1697622,NL001AC2881,TMG,89.44,0.0,62.06,0.0,56
13,2022-01-23,136609,NL01AD9861,FMB920,88.89,0.0,74.65,0.0,853
49,2022-01-23,1697276,NL001AD9861,TMG,74.79,0.0,84.28,2.0,56
6,2022-01-23,8859,NL01AC0798,WETRACK2,80.28,0.0,0.0,0.0,1259
50,2022-01-23,1697499,NL001AC0798,TMG,83.82,0.0,65.78,0.0,56
23,2022-01-23,1611286,HR38AC0788,WECX01,83.89,0.0,80.92,0.0,105
51,2022-01-23,1697533,HR0038AC0788,TMG,87.57,0.0,69.8,0.0,56
19,2022-01-23,1520558,NL01AF0483,WECX01,85.0,0.0,87.43,0.0,133
52,2022-01-23,1697119,NL001AF0483,TMG,76.25,0.0,66.97,0.0,56
26,2022-01-23,1613938,HR38AC9561,WECX01,77.85,0.0,76.38,0.0,104
53,2022-01-23,1697202,HR038AC9561,TMG,70.28,0.0,62.15,1.0,56
14,2022-01-23,456375,HR55W0408,WETRACK2,28.12,0.0,0.0,0.0,741
54,2022-01-23,1697339,HR055W0408,TMG,67.36,0.0,59.66,0.0,53
