,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
21,2022-01-27,1608069,HR38AC8427,WECX01,0.0,0.0,0,0.0,111
27,2022-01-27,1678279,HR038AC8427,WEYE01,0.0,0.0,0,2.0,70
0,2022-01-27,6046,NL01AA4912,WETRACK2,0.0,0.0,0,0.0,1310
28,2022-01-27,1678163,NL001AA4912,WEYE01,0.0,0.0,0,3.0,70
5,2022-01-27,8764,HR55AD2198,WETRACK2,0.0,0.0,0,2.0,1266
29,2022-01-27,1677917,HR055AD2198,WEYE01,0.0,0.0,0,1.0,70
3,2022-01-27,8259,NL01AA6688,WETRACK2,0.0,0.0,0,1.0,1274
30,2022-01-27,1678413,NL001AA6688,WEYE01,0.0,0.0,0,1.0,70
25,2022-01-27,1612282,HR38AC4399,WECX01,0.0,0.0,0,0.0,109
31,2022-01-27,1678510,HR038AC4399,WEYE01,0.0,0.0,0,0.0,70
22,2022-01-27,1611816,HR38AC7975,WECX01,0.0,0.0,0,0.0,109
32,2022-01-27,1682332,HR138AC7975,WEYE01,0.0,0.0,0,0.0,68
16,2022-01-27,861716,NL01AB1894,WETRACK2,0.0,0.0,0,2.0,539
33,2022-01-27,1682062,NL011AB1894,WEYE01,0.0,0.0,0,0.0,68
34,2022-01-27,1681662,HR055X2249,WEYE01,0.0,0.0,0,2.0,68
4,2022-01-27,8775,HR55AD5041,WETRACK2,0.0,0.0,0,0.0,1266
35,2022-01-27,1682513,HR055AD5041,WEYE01,0.0,0.0,0,0.0,68
9,2022-01-27,12826,NL01AC2882,WETRACK2,0.0,0.0,0,0.0,1206
36,2022-01-27,1682411,NL001AC2882,WEYE01,0.0,0.0,0,0.0,68
20,2022-01-27,1607556,HR38AC5450,WECX01,0.0,0.0,0,0.0,111
37,2022-01-27,1682478,HR038AC5450,WEYE01,0.0,0.0,0,0.0,68
10,2022-01-27,5738,NL01AA4762,WETRACK2,0.0,0.0,0,0.0,1205
38,2022-01-27,1681968,NL011AA4762,WEYE01,0.0,0.0,0,0.0,68
23,2022-01-27,1611839,HR38AC9564,WECX01,0.0,0.0,0,0.0,109
39,2022-01-27,1682191,HR038AC9564,WEYE01,0.0,0.0,0,0.0,68
7,2022-01-27,11774,NL01AB1652,WETRACK2,0.0,0.0,0,0.0,1222
40,2022-01-27,1681792,NL001AB1652,WEYE01,0.0,0.0,0,1.0,68
8,2022-01-27,12208,NL01AC2624,GT06N,0.0,0.0,0,0.0,1215
41,2022-01-27,1696544,NL010AC2624,TMG,0.0,0.0,0,1.0,61
1,2022-01-27,7242,HR55Y8651,WETRACK2,0.0,0.0,0,0.0,1287
42,2022-01-27,1696606,HR055Y8651,TMG,0.0,0.0,0,0.0,61
12,2022-01-27,12844,NL01AC4180,C100,0.0,0.0,0,0.0,941
43,2022-01-27,1696506,NL001AC4180,TMG,0.0,0.0,0,1.0,61
17,2022-01-27,887012,HR55Y1278,WETRACK2,0.0,0.0,0,0.0,522
44,2022-01-27,1696574,HR055Y1278,TMG,0.0,0.0,0,0.0,61
15,2022-01-27,794015,HR55X2602,WETRACK2,0.0,0.0,0,0.0,581
45,2022-01-27,1696471,HR055X2602,TMG,0.0,0.0,0,0.0,61
24,2022-01-27,1611286,HR38AC0788,WECX01,0.0,0.0,0,0.0,109
46,2022-01-27,1697533,HR0038AC0788,TMG,0.0,0.0,0,0.0,60
19,2022-01-27,1520558,NL01AF0483,WECX01,0.0,0.0,0,0.0,137
47,2022-01-27,1697119,NL001AF0483,TMG,0.0,0.0,0,0.0,60
26,2022-01-27,1613938,HR38AC9561,WECX01,0.0,0.0,0,0.0,108
48,2022-01-27,1697202,HR038AC9561,TMG,0.0,0.0,0,1.0,60
18,2022-01-27,1025419,NL01AC2881,WETRACK2,0.0,0.0,0,0.0,429
49,2022-01-27,1697622,NL001AC2881,TMG,0.0,0.0,0,0.0,60
2,2022-01-27,7753,NL01AC0284,WETRACK2,0.0,0.0,0,2.0,1279
50,2022-01-27,1697575,NL001AC0284,TMG,0.0,0.0,0,0.0,60
6,2022-01-27,8859,NL01AC0798,WETRACK2,0.0,0.0,0,0.0,1263
51,2022-01-27,1697499,NL001AC0798,TMG,0.0,0.0,0,0.0,60
11,2022-01-27,19748,NL01AC4193,WETRACK2,0.0,0.0,0,1.0,1106
52,2022-01-27,1697468,NL001AC4193,TMG,0.0,0.0,0,0.0,60
13,2022-01-27,136609,NL01AD9861,FMB920,0.0,0.0,0,0.0,857
53,2022-01-27,1697276,NL001AD9861,TMG,0.0,0.0,0,0.0,60
14,2022-01-27,456375,HR55W0408,WETRACK2,0.0,0.0,0,0.0,745
54,2022-01-27,1697339,HR055W0408,TMG,0.0,0.0,0,0.0,57
