,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
24,2022-01-26,1612282,HR38AC4399,WECX01,0.0,0.0,0.0,0.0,108
27,2022-01-26,1678510,HR038AC4399,WEYE01,0.0,0.0,0.0,0.0,69
21,2022-01-26,1608069,HR38AC8427,WECX01,0.0,0.0,0.0,1.0,110
28,2022-01-26,1678279,HR038AC8427,WEYE01,0.0,0.0,0.0,1.0,69
3,2022-01-26,8259,NL01AA6688,WETRACK2,0.0,0.0,0.0,1.0,1273
29,2022-01-26,1678413,NL001AA6688,WEYE01,0.0,0.0,0.0,2.0,69
0,2022-01-26,6046,NL01AA4912,WETRACK2,0.0,0.0,0.0,2.0,1309
30,2022-01-26,1678163,NL001AA4912,WEYE01,0.0,0.0,0.0,2.0,69
5,2022-01-26,8764,HR55AD2198,WETRACK2,0.0,0.0,0.0,0.0,1265
31,2022-01-26,1677917,HR055AD2198,WEYE01,0.0,0.0,0.0,1.0,69
10,2022-01-26,5738,NL01AA4762,WETRACK2,0.0,0.0,0.0,0.0,1204
32,2022-01-26,1681968,NL011AA4762,WEYE01,0.0,0.0,0.0,0.0,67
9,2022-01-26,12826,NL01AC2882,WETRACK2,0.0,0.0,0.0,0.0,1205
33,2022-01-26,1682411,NL001AC2882,WEYE01,0.0,0.0,0.0,0.0,67
25,2022-01-26,1611816,HR38AC7975,WECX01,0.0,0.0,0.0,0.0,108
34,2022-01-26,1682332,HR138AC7975,WEYE01,0.0,0.0,0.0,2.0,67
20,2022-01-26,1607556,HR38AC5450,WECX01,0.0,0.0,0.0,0.0,110
35,2022-01-26,1682478,HR038AC5450,WEYE01,0.0,0.0,0.0,0.0,67
36,2022-01-26,1681662,HR055X2249,WEYE01,0.0,0.0,0.0,3.0,67
16,2022-01-26,861716,NL01AB1894,WETRACK2,0.0,0.0,0.0,4.0,538
37,2022-01-26,1682062,NL011AB1894,WEYE01,0.0,0.0,0.0,0.0,67
22,2022-01-26,1611839,HR38AC9564,WECX01,0.0,0.0,0.0,0.0,108
38,2022-01-26,1682191,HR038AC9564,WEYE01,0.0,0.0,0.0,0.0,67
7,2022-01-26,11774,NL01AB1652,WETRACK2,0.0,0.0,0.0,0.0,1221
39,2022-01-26,1681792,NL001AB1652,WEYE01,0.0,0.0,0.0,2.0,67
4,2022-01-26,8775,HR55AD5041,WETRACK2,0.0,0.0,0.0,0.0,1265
40,2022-01-26,1682513,HR055AD5041,WEYE01,0.0,0.0,0.0,0.0,67
17,2022-01-26,887012,HR55Y1278,WETRACK2,0.0,0.0,0.0,0.0,521
41,2022-01-26,1696574,HR055Y1278,TMG,0.0,0.0,0.0,0.0,60
8,2022-01-26,12208,NL01AC2624,GT06N,0.0,0.0,0.0,0.0,1214
42,2022-01-26,1696544,NL010AC2624,TMG,0.0,0.0,0.0,1.0,60
1,2022-01-26,7242,HR55Y8651,WETRACK2,0.0,0.0,0.0,0.0,1286
43,2022-01-26,1696606,HR055Y8651,TMG,0.0,0.0,0.0,0.0,60
15,2022-01-26,794015,HR55X2602,WETRACK2,0.0,0.0,0.0,0.0,580
44,2022-01-26,1696471,HR055X2602,TMG,0.0,0.0,0.0,0.0,60
12,2022-01-26,12844,NL01AC4180,C100,0.0,0.0,0.0,0.0,940
45,2022-01-26,1696506,NL001AC4180,TMG,0.0,0.0,0.0,0.0,60
23,2022-01-26,1611286,HR38AC0788,WECX01,0.0,0.0,0.0,0.0,108
46,2022-01-26,1697533,HR0038AC0788,TMG,0.0,0.0,0.0,0.0,59
26,2022-01-26,1613938,HR38AC9561,WECX01,0.0,0.0,0.0,0.0,107
47,2022-01-26,1697202,HR038AC9561,TMG,0.0,0.0,0.0,0.0,59
11,2022-01-26,19748,NL01AC4193,WETRACK2,0.0,0.0,0.0,0.0,1105
48,2022-01-26,1697468,NL001AC4193,TMG,0.0,0.0,0.0,0.0,59
2,2022-01-26,7753,NL01AC0284,WETRACK2,0.0,0.0,0.0,0.0,1278
49,2022-01-26,1697575,NL001AC0284,TMG,0.0,0.0,0.0,0.0,59
18,2022-01-26,1025419,NL01AC2881,WETRACK2,0.0,0.0,0.0,0.0,428
50,2022-01-26,1697622,NL001AC2881,TMG,0.0,0.0,0.0,0.0,59
13,2022-01-26,136609,NL01AD9861,FMB920,0.0,0.0,0.0,0.0,856
51,2022-01-26,1697276,NL001AD9861,TMG,0.0,0.0,0.0,1.0,59
19,2022-01-26,1520558,NL01AF0483,WECX01,0.0,0.0,0.0,0.0,136
52,2022-01-26,1697119,NL001AF0483,TMG,0.0,0.0,0.0,0.0,59
6,2022-01-26,8859,NL01AC0798,WETRACK2,15.9,15.9,94.02,0.0,1262
53,2022-01-26,1697499,NL001AC0798,TMG,0.0,0.0,0.0,0.0,59
14,2022-01-26,456375,HR55W0408,WETRACK2,0.0,0.0,0.0,0.0,744
54,2022-01-26,1697339,HR055W0408,TMG,0.0,0.0,0.0,2.0,56
