,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
4,2021-12-26,8764,HR55AD2198,WETRACK2,98.12,90.69,94.08,0.0,1234
27,2021-12-26,1677917,HR055AD2198,WEYE01,100.0,84.44,60.62,0.0,38
22,2021-12-26,1612282,HR38AC4399,WECX01,97.99,72.99,49.46,0.0,77
28,2021-12-26,1678510,HR038AC4399,WEYE01,99.86,85.14,54.62,0.0,38
21,2021-12-26,1608069,HR38AC8427,WECX01,99.03,86.74,79.45,0.0,79
29,2021-12-26,1678279,HR038AC8427,WEYE01,92.22,81.04,67.93,1.0,38
3,2021-12-26,8259,NL01AA6688,WETRACK2,99.79,97.43,84.35,0.0,1242
30,2021-12-26,1678413,NL001AA6688,WEYE01,90.49,80.49,78.14,1.0,38
0,2021-12-26,6046,NL01AA4912,WETRACK2,87.43,76.6,67.83,0.0,1278
31,2021-12-26,1678163,NL001AA4912,WEYE01,86.04,75.9,62.54,1.0,38
20,2021-12-26,1607556,HR38AC5450,WECX01,95.97,82.29,82.33,0.0,79
32,2021-12-26,1682478,HR038AC5450,WEYE01,100.0,84.31,71.03,0.0,36
33,2021-12-26,1681662,HR055X2249,WEYE01,97.5,78.33,67.02,0.0,36
23,2021-12-26,1611839,HR38AC9564,WECX01,99.1,83.19,77.05,0.0,77
34,2021-12-26,1682191,HR038AC9564,WEYE01,98.89,83.26,82.41,0.0,36
9,2021-12-26,12826,NL01AC2882,WETRACK2,99.1,89.79,82.42,0.0,1174
35,2021-12-26,1682411,NL001AC2882,WEYE01,96.81,75.42,74.32,0.0,36
16,2021-12-26,861716,NL01AB1894,WETRACK2,98.12,92.78,97.51,0.0,507
36,2021-12-26,1682062,NL011AB1894,WEYE01,99.79,89.58,62.73,0.0,36
5,2021-12-26,8775,HR55AD5041,WETRACK2,98.26,97.99,96.04,0.0,1234
37,2021-12-26,1682513,HR055AD5041,WEYE01,99.79,90.21,66.3,0.0,36
24,2021-12-26,1611816,HR38AC7975,WECX01,100.0,91.6,65.25,0.0,77
38,2021-12-26,1682332,HR138AC7975,WEYE01,95.97,86.88,62.04,0.0,36
10,2021-12-26,5738,NL01AA4762,WETRACK2,96.11,73.68,67.7,0.0,1173
39,2021-12-26,1681968,NL011AA4762,WEYE01,99.86,85.42,62.26,0.0,36
7,2021-12-26,11774,NL01AB1652,WETRACK2,96.04,83.19,82.79,0.0,1190
40,2021-12-26,1681792,NL001AB1652,WEYE01,77.08,63.19,58.11,1.0,36
12,2021-12-26,12844,NL01AC4180,C100,100.0,80.07,43.5,0.0,909
41,2021-12-26,1696506,NL001AC4180,TMG,98.96,86.94,64.85,0.0,29
15,2021-12-26,794015,HR55X2602,WETRACK2,99.86,95.97,99.23,0.0,549
42,2021-12-26,1696471,HR055X2602,TMG,98.26,85.42,74.37,0.0,29
1,2021-12-26,7242,HR55Y8651,WETRACK2,99.65,94.79,93.94,0.0,1255
43,2021-12-26,1696606,HR055Y8651,TMG,81.74,66.04,67.13,1.0,29
17,2021-12-26,887012,HR55Y1278,WETRACK2,98.82,94.79,84.28,0.0,490
44,2021-12-26,1696574,HR055Y1278,TMG,99.72,90.42,67.98,0.0,29
8,2021-12-26,12208,NL01AC2624,GT06N,98.75,93.26,93.98,0.0,1183
45,2021-12-26,1696544,NL010AC2624,TMG,95.42,81.74,68.55,0.0,29
18,2021-12-26,1025419,NL01AC2881,WETRACK2,99.51,98.4,93.26,0.0,397
46,2021-12-26,1697622,NL001AC2881,TMG,100.0,88.96,79.68,0.0,28
13,2021-12-26,136609,NL01AD9861,FMB920,100.0,0.0,76.46,0.0,825
47,2021-12-26,1697276,NL001AD9861,TMG,82.92,72.85,82.64,0.0,28
11,2021-12-26,19748,NL01AC4193,WETRACK2,96.53,96.53,100.0,0.0,1074
48,2021-12-26,1697468,NL001AC4193,TMG,100.0,92.22,89.14,0.0,28
6,2021-12-26,8859,NL01AC0798,WETRACK2,93.61,83.89,81.05,0.0,1231
49,2021-12-26,1697499,NL001AC0798,TMG,99.44,86.46,68.43,0.0,28
2,2021-12-26,7753,NL01AC0284,WETRACK2,100.0,100.0,84.13,0.0,1247
50,2021-12-26,1697575,NL001AC0284,TMG,100.0,90.35,81.34,0.0,28
25,2021-12-26,1611286,HR38AC0788,WECX01,94.86,79.72,45.71,0.0,77
51,2021-12-26,1697533,HR0038AC0788,TMG,100.0,82.01,59.53,0.0,28
19,2021-12-26,1520558,NL01AF0483,WECX01,99.51,87.15,80.35,0.0,105
52,2021-12-26,1697119,NL001AF0483,TMG,100.07,85.0,71.92,0.0,28
26,2021-12-26,1613938,HR38AC9561,WECX01,98.61,90.14,93.35,0.0,76
53,2021-12-26,1697202,HR038AC9561,TMG,70.21,61.94,81.41,3.0,28
14,2021-12-26,456375,HR55W0408,WETRACK2,99.79,96.81,91.87,0.0,713
54,2021-12-26,1697339,HR055W0408,TMG,87.57,71.6,59.29,1.0,25
