,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
3,2021-12-15,8259,NL01AA6688,WETRACK2,78.82,78.75,74.87,0.0,1231
27,2021-12-15,1678413,NL001AA6688,WEYE01,74.93,0.0,73.59,1.0,27
25,2021-12-15,1612282,HR38AC4399,WECX01,82.92,0.0,66.59,0.0,66
28,2021-12-15,1678510,HR038AC4399,WEYE01,83.54,0.0,72.4,0.0,27
0,2021-12-15,6046,NL01AA4912,WETRACK2,82.5,82.5,99.79,0.0,1267
29,2021-12-15,1678163,NL001AA4912,WEYE01,82.57,0.0,66.32,0.0,27
21,2021-12-15,1608069,HR38AC8427,WECX01,84.03,0.0,96.89,0.0,68
30,2021-12-15,1678279,HR038AC8427,WEYE01,75.97,0.0,83.3,1.0,27
4,2021-12-15,8764,HR55AD2198,WETRACK2,82.43,82.43,97.82,0.0,1223
31,2021-12-15,1677917,HR055AD2198,WEYE01,99.51,9.31,58.89,0.0,27
16,2021-12-15,861716,NL01AB1894,WETRACK2,61.74,54.1,86.4,0.0,496
32,2021-12-15,1682062,NL011AB1894,WEYE01,82.43,0.0,60.04,0.0,25
22,2021-12-15,1611816,HR38AC7975,WECX01,85.0,0.0,88.79,0.0,66
33,2021-12-15,1682332,HR138AC7975,WEYE01,80.28,0.0,77.94,0.0,25
20,2021-12-15,1607556,HR38AC5450,WECX01,84.1,0.0,82.64,0.0,68
34,2021-12-15,1682478,HR038AC5450,WEYE01,99.86,9.03,78.35,0.0,25
5,2021-12-15,8775,HR55AD5041,WETRACK2,84.1,84.03,100.0,0.0,1223
35,2021-12-15,1682513,HR055AD5041,WEYE01,84.03,0.0,66.75,0.0,25
7,2021-12-15,11774,NL01AB1652,WETRACK2,83.68,83.68,99.59,0.0,1179
36,2021-12-15,1681792,NL001AB1652,WEYE01,53.82,0.0,88.57,3.0,25
9,2021-12-15,12826,NL01AC2882,WETRACK2,83.4,81.32,94.07,0.0,1163
37,2021-12-15,1682411,NL001AC2882,WEYE01,83.47,0.0,67.31,0.0,25
10,2021-12-15,5738,NL01AA4762,WETRACK2,82.22,70.28,85.12,0.0,1162
38,2021-12-15,1681968,NL011AA4762,WEYE01,84.1,0.0,70.36,0.0,25
24,2021-12-15,1611839,HR38AC9564,WECX01,83.89,0.0,74.88,0.0,66
39,2021-12-15,1682191,HR038AC9564,WEYE01,83.82,0.0,75.88,0.0,25
40,2021-12-15,1681662,HR055X2249,WEYE01,78.06,0.0,75.12,1.0,25
17,2021-12-15,887012,HR55Y1278,WETRACK2,82.78,81.32,98.08,0.0,479
41,2021-12-15,1696574,HR055Y1278,TMG,83.82,0.0,79.8,0.0,18
8,2021-12-15,12208,NL01AC2624,GT06N,82.08,74.51,85.66,0.0,1172
42,2021-12-15,1696544,NL010AC2624,TMG,78.12,0.0,61.55,0.0,18
1,2021-12-15,7242,HR55Y8651,WETRACK2,82.08,79.72,97.92,0.0,1244
43,2021-12-15,1696606,HR055Y8651,TMG,88.68,8.4,81.11,1.0,18
12,2021-12-15,12844,NL01AC4180,C100,84.03,0.0,52.61,0.0,898
44,2021-12-15,1696506,NL001AC4180,TMG,79.51,0.0,72.48,0.0,18
15,2021-12-15,794015,HR55X2602,WETRACK2,83.82,83.54,100.0,0.0,538
45,2021-12-15,1696471,HR055X2602,TMG,83.19,0.0,77.09,0.0,18
2,2021-12-15,7753,NL01AC0284,WETRACK2,83.33,79.31,92.28,0.0,1236
46,2021-12-15,1697575,NL001AC0284,TMG,84.17,0.0,72.58,0.0,17
6,2021-12-15,8859,NL01AC0798,WETRACK2,92.22,79.1,93.08,0.0,1220
47,2021-12-15,1697499,NL001AC0798,TMG,84.1,0.0,72.48,0.0,17
11,2021-12-15,19748,NL01AC4193,WETRACK2,82.22,82.22,99.92,0.0,1063
48,2021-12-15,1697468,NL001AC4193,TMG,84.03,0.0,81.3,0.0,17
23,2021-12-15,1611286,HR38AC0788,WECX01,78.82,78.61,27.91,0.0,66
49,2021-12-15,1697533,HR0038AC0788,TMG,83.89,0.0,65.59,0.0,17
26,2021-12-15,1613938,HR38AC9561,WECX01,83.75,0.0,95.61,0.0,65
50,2021-12-15,1697202,HR038AC9561,TMG,45.69,0.0,90.51,2.0,17
13,2021-12-15,136609,NL01AD9861,FMB920,84.03,0.0,72.64,0.0,814
51,2021-12-15,1697276,NL001AD9861,TMG,69.03,0.0,73.6,1.0,17
18,2021-12-15,1025419,NL01AC2881,WETRACK2,78.54,70.14,80.33,1.0,386
52,2021-12-15,1697622,NL001AC2881,TMG,84.1,0.0,55.85,1.0,17
19,2021-12-15,1520558,NL01AF0483,WECX01,83.68,0.0,95.34,0.0,94
53,2021-12-15,1697119,NL001AF0483,TMG,84.1,0.0,75.86,0.0,17
14,2021-12-15,456375,HR55W0408,WETRACK2,83.89,83.89,100.0,0.0,702
54,2021-12-15,1697339,HR055W0408,TMG,73.19,0.0,67.12,1.0,14
