,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
20,2021-12-06,1608069,HR38AC8427,WECX01,99.72,85.0,75.06,0.0,59
27,2021-12-06,1678279,HR038AC8427,WEYE01,91.46,82.08,64.64,0.0,18
5,2021-12-06,8764,HR55AD2198,WETRACK2,96.46,96.46,95.65,0.0,1214
28,2021-12-06,1677917,HR055AD2198,WEYE01,100.0,93.06,60.69,0.0,18
3,2021-12-06,8259,NL01AA6688,WETRACK2,96.46,86.46,82.8,0.0,1222
29,2021-12-06,1678413,NL001AA6688,WEYE01,70.83,61.18,74.34,1.0,18
0,2021-12-06,6046,NL01AA4912,WETRACK2,99.44,99.44,99.98,0.0,1258
30,2021-12-06,1678163,NL001AA4912,WEYE01,88.89,82.36,73.18,1.0,18
25,2021-12-06,1612282,HR38AC4399,WECX01,98.82,92.57,75.04,0.0,57
31,2021-12-06,1678510,HR038AC4399,WEYE01,99.79,88.54,81.83,0.0,18
10,2021-12-06,5738,NL01AA4762,WETRACK2,97.01,84.31,62.74,0.0,1153
32,2021-12-06,1681968,NL011AA4762,WEYE01,100.0,85.9,56.41,0.0,16
23,2021-12-06,1611839,HR38AC9564,WECX01,98.89,91.46,87.16,0.0,57
33,2021-12-06,1682191,HR038AC9564,WEYE01,98.96,83.68,66.24,0.0,16
34,2021-12-06,1681662,HR055X2249,WEYE01,93.68,78.12,67.38,0.0,16
9,2021-12-06,12826,NL01AC2882,WETRACK2,99.44,89.86,91.19,0.0,1154
35,2021-12-06,1682411,NL001AC2882,WEYE01,99.03,80.07,70.39,0.0,16
21,2021-12-06,1607556,HR38AC5450,WECX01,99.72,94.51,97.06,0.0,59
36,2021-12-06,1682478,HR038AC5450,WEYE01,99.79,93.12,81.28,0.0,16
16,2021-12-06,861716,NL01AB1894,WETRACK2,97.85,95.28,95.61,0.0,487
37,2021-12-06,1682062,NL011AB1894,WEYE01,99.03,85.76,65.65,0.0,16
7,2021-12-06,11774,NL01AB1652,WETRACK2,98.61,98.61,99.96,0.0,1170
38,2021-12-06,1681792,NL001AB1652,WEYE01,76.39,69.65,82.97,1.0,16
24,2021-12-06,1611816,HR38AC7975,WECX01,98.54,92.92,98.94,0.0,57
39,2021-12-06,1682332,HR138AC7975,WEYE01,54.03,49.31,92.12,1.0,16
4,2021-12-06,8775,HR55AD5041,WETRACK2,97.85,97.85,99.83,0.0,1214
40,2021-12-06,1682513,HR055AD5041,WEYE01,99.93,93.33,64.8,0.0,16
12,2021-12-06,12844,NL01AC4180,C100,99.93,54.72,36.0,0.0,889
41,2021-12-06,1696506,NL001AC4180,TMG,97.15,90.07,77.02,0.0,9
8,2021-12-06,12208,NL01AC2624,GT06N,100.0,99.58,98.39,0.0,1163
42,2021-12-06,1696544,NL010AC2624,TMG,90.21,83.68,83.5,1.0,9
1,2021-12-06,7242,HR55Y8651,WETRACK2,99.1,97.15,96.09,0.0,1235
43,2021-12-06,1696606,HR055Y8651,TMG,92.5,80.56,68.79,1.0,9
17,2021-12-06,887012,HR55Y1278,WETRACK2,99.79,99.24,99.41,0.0,470
44,2021-12-06,1696574,HR055Y1278,TMG,100.0,91.74,85.37,0.0,9
15,2021-12-06,794015,HR55X2602,WETRACK2,98.68,90.42,99.14,0.0,529
45,2021-12-06,1696471,HR055X2602,TMG,95.62,79.93,80.12,0.0,9
13,2021-12-06,136609,NL01AD9861,FMB920,100.0,0.0,70.69,0.0,805
46,2021-12-06,1697276,NL001AD9861,TMG,97.43,85.69,71.81,0.0,8
18,2021-12-06,1025419,NL01AC2881,WETRACK2,99.38,99.38,96.08,0.0,377
47,2021-12-06,1697622,NL001AC2881,TMG,99.93,92.78,87.78,0.0,8
22,2021-12-06,1611286,HR38AC0788,WECX01,100.0,100.0,97.88,0.0,57
48,2021-12-06,1697533,HR0038AC0788,TMG,100.0,93.12,74.22,0.0,8
19,2021-12-06,1520558,NL01AF0483,WECX01,98.06,84.72,81.89,0.0,85
49,2021-12-06,1697119,NL001AF0483,TMG,100.0,84.86,72.41,0.0,8
2,2021-12-06,7753,NL01AC0284,WETRACK2,42.64,42.5,61.0,0.0,1227
50,2021-12-06,1697575,NL001AC0284,TMG,41.94,41.32,74.28,0.0,8
11,2021-12-06,19748,NL01AC4193,WETRACK2,100.0,99.51,100.0,0.0,1054
51,2021-12-06,1697468,NL001AC4193,TMG,100.07,92.64,86.84,0.0,8
6,2021-12-06,8859,NL01AC0798,WETRACK2,98.4,95.83,91.47,0.0,1211
52,2021-12-06,1697499,NL001AC0798,TMG,100.0,89.51,69.87,0.0,8
26,2021-12-06,1613938,HR38AC9561,WECX01,100.0,89.03,82.85,0.0,56
53,2021-12-06,1697202,HR038AC9561,TMG,81.88,69.17,71.09,2.0,8
14,2021-12-06,456375,HR55W0408,WETRACK2,100.0,99.44,97.04,0.0,693
54,2021-12-06,1697339,HR055W0408,TMG,96.88,89.31,62.18,1.0,5
