,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2022-03-14,13445,NL01AC4181,WETRACK2,85.62,85.62,100.0,0.0,1245
1,2022-03-14,17335,NL01AB0371,WETRACK2,80.62,80.35,96.12,0.0,1173
2,2022-03-14,887012,HR55Y1278,WETRACK2,68.47,68.26,99.5,1.0,568
3,2022-03-14,12051,NL01AC2617,WECX01,97.71,81.94,96.82,0.0,146
