,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
21,2022-01-11,1608069,HR38AC8427,WECX01,0.0,0.0,0,0.0,95
27,2022-01-11,1678279,HR038AC8427,WEYE01,0.0,0.0,0,2.0,54
0,2022-01-11,6046,NL01AA4912,WETRACK2,0.0,0.0,0,1.0,1294
28,2022-01-11,1678163,NL001AA4912,WEYE01,0.0,0.0,0,0.0,54
5,2022-01-11,8764,HR55AD2198,WETRACK2,0.0,0.0,0,0.0,1250
29,2022-01-11,1677917,HR055AD2198,WEYE01,0.0,0.0,0,0.0,54
3,2022-01-11,8259,NL01AA6688,WETRACK2,0.0,0.0,0,0.0,1258
30,2022-01-11,1678413,NL001AA6688,WEYE01,0.0,0.0,0,2.0,54
24,2022-01-11,1612282,HR38AC4399,WECX01,0.0,0.0,0,0.0,93
31,2022-01-11,1678510,HR038AC4399,WEYE01,0.0,0.0,0,0.0,54
25,2022-01-11,1611816,HR38AC7975,WECX01,0.0,0.0,0,0.0,93
32,2022-01-11,1682332,HR138AC7975,WEYE01,0.0,0.0,0,1.0,52
4,2022-01-11,8775,HR55AD5041,WETRACK2,0.0,0.0,0,0.0,1250
33,2022-01-11,1682513,HR055AD5041,WEYE01,0.0,0.0,0,0.0,52
22,2022-01-11,1611839,HR38AC9564,WECX01,0.0,0.0,0,0.0,93
34,2022-01-11,1682191,HR038AC9564,WEYE01,0.0,0.0,0,0.0,52
16,2022-01-11,861716,NL01AB1894,WETRACK2,0.0,0.0,0,0.0,523
35,2022-01-11,1682062,NL011AB1894,WEYE01,0.0,0.0,0,0.0,52
9,2022-01-11,12826,NL01AC2882,WETRACK2,0.0,0.0,0,0.0,1190
36,2022-01-11,1682411,NL001AC2882,WEYE01,0.0,0.0,0,0.0,52
20,2022-01-11,1607556,HR38AC5450,WECX01,0.0,0.0,0,0.0,95
37,2022-01-11,1682478,HR038AC5450,WEYE01,0.0,0.0,0,0.0,52
10,2022-01-11,5738,NL01AA4762,WETRACK2,0.0,0.0,0,0.0,1189
38,2022-01-11,1681968,NL011AA4762,WEYE01,0.0,0.0,0,0.0,52
7,2022-01-11,11774,NL01AB1652,WETRACK2,0.0,0.0,0,0.0,1206
39,2022-01-11,1681792,NL001AB1652,WEYE01,0.0,0.0,0,3.0,52
40,2022-01-11,1681662,HR055X2249,WEYE01,0.0,0.0,0,2.0,52
8,2022-01-11,12208,NL01AC2624,GT06N,0.0,0.0,0,0.0,1199
41,2022-01-11,1696544,NL010AC2624,TMG,0.0,0.0,0,1.0,45
17,2022-01-11,887012,HR55Y1278,WETRACK2,0.0,0.0,0,0.0,506
42,2022-01-11,1696574,HR055Y1278,TMG,0.0,0.0,0,0.0,45
1,2022-01-11,7242,HR55Y8651,WETRACK2,0.0,0.0,0,0.0,1271
43,2022-01-11,1696606,HR055Y8651,TMG,0.0,0.0,0,0.0,45
15,2022-01-11,794015,HR55X2602,WETRACK2,0.0,0.0,0,0.0,565
44,2022-01-11,1696471,HR055X2602,TMG,0.0,0.0,0,0.0,45
12,2022-01-11,12844,NL01AC4180,C100,0.0,0.0,0,0.0,925
45,2022-01-11,1696506,NL001AC4180,TMG,0.0,0.0,0,0.0,45
11,2022-01-11,19748,NL01AC4193,WETRACK2,0.0,0.0,0,0.0,1090
46,2022-01-11,1697468,NL001AC4193,TMG,0.0,0.0,0,0.0,44
19,2022-01-11,1520558,NL01AF0483,WECX01,0.0,0.0,0,0.0,121
47,2022-01-11,1697119,NL001AF0483,TMG,0.0,0.0,0,0.0,44
6,2022-01-11,8859,NL01AC0798,WETRACK2,0.0,0.0,0,0.0,1247
48,2022-01-11,1697499,NL001AC0798,TMG,0.0,0.0,0,0.0,44
2,2022-01-11,7753,NL01AC0284,WETRACK2,0.0,0.0,0,0.0,1263
49,2022-01-11,1697575,NL001AC0284,TMG,0.0,0.0,0,0.0,44
18,2022-01-11,1025419,NL01AC2881,WETRACK2,0.0,0.0,0,0.0,413
50,2022-01-11,1697622,NL001AC2881,TMG,0.0,0.0,0,0.0,44
13,2022-01-11,136609,NL01AD9861,FMB920,0.0,0.0,0,0.0,841
51,2022-01-11,1697276,NL001AD9861,TMG,0.0,0.0,0,3.0,44
23,2022-01-11,1611286,HR38AC0788,WECX01,0.0,0.0,0,0.0,93
52,2022-01-11,1697533,HR0038AC0788,TMG,0.0,0.0,0,0.0,44
26,2022-01-11,1613938,HR38AC9561,WECX01,0.0,0.0,0,0.0,92
53,2022-01-11,1697202,HR038AC9561,TMG,0.0,0.0,0,1.0,44
14,2022-01-11,456375,HR55W0408,WETRACK2,0.0,0.0,0,0.0,729
54,2022-01-11,1697339,HR055W0408,TMG,0.0,0.0,0,4.0,41
