,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2022-03-20,1691829,NL01ABB0371,WECX01,96.32,87.43,99.62,0,31
1,2022-03-20,1929147,NL01AAC4181,WECX01,99.58,92.43,87.12,0,26
2,2022-03-20,1929092,HR55AY1278,WECX01,99.24,89.44,99.57,0,26
3,2022-03-20,1928665,NL01AAC2617,WECX01,89.93,76.6,99.69,0,26
