,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2021-12-09,6046,NL01AA4912,WETRACK2,98.06,98.06,99.95,0.0,1261
27,2021-12-09,1678163,NL001AA4912,WEYE01,99.24,91.25,72.06,0.0,21
20,2021-12-09,1608069,HR38AC8427,WECX01,98.89,91.81,98.22,0.0,62
28,2021-12-09,1678279,HR038AC8427,WEYE01,12.85,12.85,89.03,0.0,21
22,2021-12-09,1612282,HR38AC4399,WECX01,96.53,92.22,42.98,0.0,60
29,2021-12-09,1678510,HR038AC4399,WEYE01,100.0,90.83,64.69,0.0,21
4,2021-12-09,8764,HR55AD2198,WETRACK2,98.54,98.54,99.38,0.0,1217
30,2021-12-09,1677917,HR055AD2198,WEYE01,100.0,92.43,60.83,0.0,21
3,2021-12-09,8259,NL01AA6688,WETRACK2,94.93,82.29,79.19,0.0,1225
31,2021-12-09,1678413,NL001AA6688,WEYE01,79.03,55.83,74.99,3.0,21
23,2021-12-09,1611816,HR38AC7975,WECX01,98.06,87.22,97.98,0.0,60
32,2021-12-09,1682332,HR138AC7975,WEYE01,83.26,74.03,81.6,2.0,19
5,2021-12-09,8775,HR55AD5041,WETRACK2,100.0,100.0,99.93,0.0,1217
33,2021-12-09,1682513,HR055AD5041,WEYE01,100.0,92.43,67.92,0.0,19
10,2021-12-09,5738,NL01AA4762,WETRACK2,93.54,64.24,56.75,0.0,1156
34,2021-12-09,1681968,NL011AA4762,WEYE01,100.0,82.99,50.57,0.0,19
9,2021-12-09,12826,NL01AC2882,WETRACK2,98.12,89.1,92.09,0.0,1157
35,2021-12-09,1682411,NL001AC2882,WEYE01,94.38,78.19,70.79,1.0,19
7,2021-12-09,11774,NL01AB1652,WETRACK2,99.24,99.24,99.91,0.0,1173
36,2021-12-09,1681792,NL001AB1652,WEYE01,90.35,84.65,80.53,1.0,19
16,2021-12-09,861716,NL01AB1894,WETRACK2,99.1,97.71,99.53,0.0,490
37,2021-12-09,1682062,NL011AB1894,WEYE01,98.68,89.86,61.89,0.0,19
21,2021-12-09,1607556,HR38AC5450,WECX01,72.36,54.38,88.67,0.0,62
38,2021-12-09,1682478,HR038AC5450,WEYE01,100.07,90.62,84.88,0.0,19
25,2021-12-09,1611839,HR38AC9564,WECX01,97.78,79.44,70.82,0.0,60
39,2021-12-09,1682191,HR038AC9564,WEYE01,99.65,87.15,66.44,0.0,19
40,2021-12-09,1681662,HR055X2249,WEYE01,95.42,81.94,55.73,0.0,19
12,2021-12-09,12844,NL01AC4180,C100,88.82,29.31,40.49,1.0,892
41,2021-12-09,1696506,NL001AC4180,TMG,95.62,75.69,65.33,0.0,12
8,2021-12-09,12208,NL01AC2624,GT06N,98.4,96.81,99.91,0.0,1166
42,2021-12-09,1696544,NL010AC2624,TMG,87.5,79.03,82.86,1.0,12
15,2021-12-09,794015,HR55X2602,WETRACK2,98.82,98.12,99.69,0.0,532
43,2021-12-09,1696471,HR055X2602,TMG,95.07,85.49,87.46,0.0,12
17,2021-12-09,887012,HR55Y1278,WETRACK2,99.17,96.53,97.67,0.0,473
44,2021-12-09,1696574,HR055Y1278,TMG,100.0,89.58,78.82,0.0,12
1,2021-12-09,7242,HR55Y8651,WETRACK2,100.0,97.99,98.28,0.0,1238
45,2021-12-09,1696606,HR055Y8651,TMG,96.53,87.92,73.06,0.0,12
19,2021-12-09,1520558,NL01AF0483,WECX01,96.46,78.4,76.6,0.0,88
46,2021-12-09,1697119,NL001AF0483,TMG,100.0,79.44,71.38,0.0,11
2,2021-12-09,7753,NL01AC0284,WETRACK2,99.03,92.15,77.67,0.0,1230
47,2021-12-09,1697575,NL001AC0284,TMG,100.0,81.94,74.91,0.0,11
11,2021-12-09,19748,NL01AC4193,WETRACK2,100.0,100.0,100.0,0.0,1057
48,2021-12-09,1697468,NL001AC4193,TMG,100.0,88.26,78.6,0.0,11
13,2021-12-09,136609,NL01AD9861,FMB920,100.0,0.0,86.04,0.0,808
49,2021-12-09,1697276,NL001AD9861,TMG,93.4,86.25,57.8,0.0,11
24,2021-12-09,1611286,HR38AC0788,WECX01,99.86,92.92,69.84,0.0,60
50,2021-12-09,1697533,HR0038AC0788,TMG,100.0,90.69,72.67,0.0,11
26,2021-12-09,1613938,HR38AC9561,WECX01,99.38,91.74,95.61,0.0,59
51,2021-12-09,1697202,HR038AC9561,TMG,73.26,65.69,74.34,2.0,11
18,2021-12-09,1025419,NL01AC2881,WETRACK2,96.46,94.31,93.48,0.0,380
52,2021-12-09,1697622,NL001AC2881,TMG,99.86,88.89,76.75,0.0,11
6,2021-12-09,8859,NL01AC0798,WETRACK2,98.61,92.64,94.79,0.0,1214
53,2021-12-09,1697499,NL001AC0798,TMG,100.0,89.44,76.85,0.0,11
14,2021-12-09,456375,HR55W0408,WETRACK2,99.72,97.64,93.09,0.0,696
54,2021-12-09,1697339,HR055W0408,TMG,90.83,73.68,64.54,1.0,8
