,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2022-01-15,6046,NL01AA4912,WETRACK2,76.81,70.49,70.63,0.0,1298
27,2022-01-15,1678163,NL001AA4912,WEYE01,82.71,7.5,59.62,0.0,58
3,2022-01-15,8259,NL01AA6688,WETRACK2,83.68,80.28,84.58,0.0,1262
28,2022-01-15,1678413,NL001AA6688,WEYE01,67.64,5.97,79.21,1.0,58
4,2022-01-15,8764,HR55AD2198,WETRACK2,78.54,78.33,99.96,0.0,1254
29,2022-01-15,1677917,HR055AD2198,WEYE01,83.96,7.29,65.69,0.0,58
24,2022-01-15,1612282,HR38AC4399,WECX01,83.19,7.92,66.73,0.0,97
30,2022-01-15,1678510,HR038AC4399,WEYE01,82.64,8.33,58.37,0.0,58
21,2022-01-15,1608069,HR38AC8427,WECX01,81.81,7.85,45.41,0.0,99
31,2022-01-15,1678279,HR038AC8427,WEYE01,49.1,0.0,50.24,2.0,58
7,2022-01-15,11774,NL01AB1652,WETRACK2,82.64,82.64,99.81,0.0,1210
32,2022-01-15,1681792,NL001AB1652,WEYE01,75.97,9.17,75.37,0.0,56
33,2022-01-15,1681662,HR055X2249,WEYE01,83.33,7.71,62.88,0.0,56
20,2022-01-15,1607556,HR38AC5450,WECX01,83.96,10.14,81.58,0.0,99
34,2022-01-15,1682478,HR038AC5450,WEYE01,83.96,7.57,73.6,0.0,56
16,2022-01-15,861716,NL01AB1894,WETRACK2,83.89,83.82,99.32,0.0,527
35,2022-01-15,1682062,NL011AB1894,WEYE01,82.78,8.89,60.14,0.0,56
9,2022-01-15,12826,NL01AC2882,WETRACK2,81.67,81.18,92.2,0.0,1194
36,2022-01-15,1682411,NL001AC2882,WEYE01,79.51,4.38,65.01,0.0,56
22,2022-01-15,1611816,HR38AC7975,WECX01,77.29,6.6,57.29,1.0,97
37,2022-01-15,1682332,HR138AC7975,WEYE01,68.12,10.07,64.84,2.0,56
10,2022-01-15,5738,NL01AA4762,WETRACK2,83.75,80.69,81.2,0.0,1193
38,2022-01-15,1681968,NL011AA4762,WEYE01,83.96,9.24,60.11,0.0,56
5,2022-01-15,8775,HR55AD5041,WETRACK2,83.89,83.89,85.16,0.0,1254
39,2022-01-15,1682513,HR055AD5041,WEYE01,83.96,6.25,59.37,0.0,56
23,2022-01-15,1611839,HR38AC9564,WECX01,84.03,6.88,67.88,0.0,97
40,2022-01-15,1682191,HR038AC9564,WEYE01,84.51,8.54,68.55,0.0,56
1,2022-01-15,7242,HR55Y8651,WETRACK2,83.33,83.06,97.87,0.0,1275
41,2022-01-15,1696606,HR055Y8651,TMG,0.0,0.0,0.0,0.0,49
17,2022-01-15,887012,HR55Y1278,WETRACK2,83.26,77.5,83.23,0.0,510
42,2022-01-15,1696574,HR055Y1278,TMG,83.89,8.26,62.98,0.0,49
8,2022-01-15,12208,NL01AC2624,GT06N,83.47,75.0,92.55,0.0,1203
43,2022-01-15,1696544,NL010AC2624,TMG,60.42,6.32,63.52,1.0,49
12,2022-01-15,12844,NL01AC4180,C100,84.31,10.07,44.95,0.0,929
44,2022-01-15,1696506,NL001AC4180,TMG,82.08,5.35,65.79,0.0,49
15,2022-01-15,794015,HR55X2602,WETRACK2,0.0,0.0,0.0,0.0,569
45,2022-01-15,1696471,HR055X2602,TMG,0.0,0.0,0.0,0.0,49
25,2022-01-15,1611286,HR38AC0788,WECX01,83.4,14.44,93.94,0.0,97
46,2022-01-15,1697533,HR0038AC0788,TMG,83.96,8.75,80.58,0.0,48
11,2022-01-15,19748,NL01AC4193,WETRACK2,52.43,52.43,100.0,0.0,1094
47,2022-01-15,1697468,NL001AC4193,TMG,52.15,8.12,74.89,0.0,48
18,2022-01-15,1025419,NL01AC2881,WETRACK2,82.22,82.15,95.86,0.0,417
48,2022-01-15,1697622,NL001AC2881,TMG,84.1,9.86,85.7,0.0,48
26,2022-01-15,1613938,HR38AC9561,WECX01,83.19,6.53,69.39,0.0,96
49,2022-01-15,1697202,HR038AC9561,TMG,79.65,7.08,66.81,0.0,48
19,2022-01-15,1520558,NL01AF0483,WECX01,82.57,7.57,97.92,0.0,125
50,2022-01-15,1697119,NL001AF0483,TMG,83.96,6.67,80.56,0.0,48
6,2022-01-15,8859,NL01AC0798,WETRACK2,83.89,83.68,96.89,0.0,1251
51,2022-01-15,1697499,NL001AC0798,TMG,83.75,7.43,60.73,0.0,48
2,2022-01-15,7753,NL01AC0284,WETRACK2,83.4,75.49,80.89,0.0,1267
52,2022-01-15,1697575,NL001AC0284,TMG,83.96,7.08,73.2,0.0,48
13,2022-01-15,136609,NL01AD9861,FMB920,83.96,0.0,78.28,0.0,845
53,2022-01-15,1697276,NL001AD9861,TMG,65.35,0.0,83.42,1.0,48
14,2022-01-15,456375,HR55W0408,WETRACK2,82.92,75.21,87.84,0.0,733
54,2022-01-15,1697339,HR055W0408,TMG,27.36,0.07,50.18,4.0,45
