,analysis_for_day,vehicle_id,vehicle_number,model_name,consistency_pct,live_pct,gsm_average,no_info_instances,days_post_installation
0,2022-03-17,13445,NL01AC4181,WETRACK2,92.78,84.93,99.92,0,1248
1,2022-03-17,17335,NL01AB0371,WETRACK2,96.88,78.75,95.46,0,1176
2,2022-03-17,887012,HR55Y1278,WETRACK2,0.0,0.0,0.0,0,571
3,2022-03-17,12051,NL01AC2617,WECX01,99.1,67.5,81.0,0,149
